prop_id,player_name,prop_type,line,odds,pick,edge,confidence,projection,probability,injury_status,injury_source,trend,avg_5,avg_10,avg_15,streak,hit_rate_10,samples_10,hit_rate_15,samples_15
a168fb201860affc:assists:1.5:under,Bennedict Mathurin,assists,1.5,130,PASS,-0.0559,0.2422,1.84,0.3789,,,FLAT,2.0,2.3,2.2,0,,0,,0
75bb0beb4aef286b:assists:2.5:over,Naji Marshall,assists,2.5,-142,PASS,-0.051,0.16,2.58,0.5358,,,UNKNOWN,,,,0,,0,,0
75bb0beb4aef286b:assists:2.5:under,Naji Marshall,assists,2.5,108,PASS,-0.0166,0.16,2.58,0.4642,,,UNKNOWN,,,,0,,0,,0
56921d9666b86a8e:assists:2.5:over,Jeremiah Fears,assists,2.5,-103,PASS,-0.0147,0.16,2.5,0.4927,,,UNKNOWN,,,,0,,0,,0
56921d9666b86a8e:assists:2.5:under,Jeremiah Fears,assists,2.5,-127,PASS,-0.0521,0.16,2.5,0.5073,,,UNKNOWN,,,,0,,0,,0
be195dd4a64cb831:assists:3.5:over,Zion Williamson,assists,3.5,-127,PASS,-0.072,0.16,3.43,0.4875,,,UNKNOWN,,,,0,,0,,0
be195dd4a64cb831:assists:3.5:under,Zion Williamson,assists,3.5,-103,PASS,0.0051,0.16,3.43,0.5125,,,UNKNOWN,,,,0,,0,,0
d1991c3f6dd1389a:assists:3.5:over,Anthony Davis,assists,3.5,128,PASS,-0.0266,0.2,3.12,0.412,,,FLAT,3.0,3.1,3.0,0,,0,,0
d1991c3f6dd1389a:assists:3.5:under,Anthony Davis,assists,3.5,-169,PASS,-0.0403,0.2,3.12,0.588,,,FLAT,3.0,3.1,3.0,0,,0,,0
08937c7231a9a619:assists:3.5:over,Cooper Flagg,assists,3.5,-118,PASS,0.0943,0.1712,5.04,0.6356,QUESTIONABLE,NBA Official Report,UP,4.8,4.3,3.933333333333333,0,,0,,0
08937c7231a9a619:assists:3.5:under,Cooper Flagg,assists,3.5,-112,PASS,-0.1639,0.1712,5.04,0.3644,QUESTIONABLE,NBA Official Report,UP,4.8,4.3,3.933333333333333,0,,0,,0
f7e5f5c37ffec5f7:assists:2.5:over,Trey Murphy III,assists,2.5,-139,PASS,-0.0822,0.16,2.45,0.4994,,,UNKNOWN,,,,0,,0,,0
f7e5f5c37ffec5f7:assists:2.5:under,Trey Murphy III,assists,2.5,106,PASS,0.0152,0.16,2.45,0.5006,,,UNKNOWN,,,,0,,0,,0
edd43e3a6b6d2de3:assists:3.5:over,Derik Queen,assists,3.5,-150,PASS,0.0922,0.3844,5.27,0.6922,,,UP,5.8,4.8,5.266666666666667,0,,0,,0
edd43e3a6b6d2de3:assists:3.5:under,Derik Queen,assists,3.5,115,PASS,-0.1573,0.3844,5.27,0.3078,,,UP,5.8,4.8,5.266666666666667,0,,0,,0
ed12b766ab682805:assists:3.5:over,Jordan Poole,assists,3.5,114,PASS,-0.006,0.16,3.43,0.4613,,,UNKNOWN,,,,0,,0,,0
ed12b766ab682805:assists:3.5:under,Jordan Poole,assists,3.5,-151,PASS,-0.0629,0.16,3.43,0.5387,,,UNKNOWN,,,,0,,0,,0
7c0a71dba5efab2c:assists:2.5:over,P.J. Washington,assists,2.5,141,PASS,0.0726,0.16,2.58,0.4875,,,UNKNOWN,,,,0,,0,,0
7c0a71dba5efab2c:assists:2.5:under,P.J. Washington,assists,2.5,-188,PASS,-0.1403,0.16,2.58,0.5125,,,UNKNOWN,,,,0,,0,,0
ed12b766ab682805:points:15.5:over,Jordan Poole,points,15.5,-104,PASS,-0.0386,0.16,15.19,0.4713,,,UNKNOWN,,,,0,,0,,0
ed12b766ab682805:points:15.5:under,Jordan Poole,points,15.5,-122,PASS,-0.0208,0.16,15.19,0.5287,,,UNKNOWN,,,,0,,0,,0
be195dd4a64cb831:points:19.5:over,Zion Williamson,points,19.5,-117,PASS,-0.0598,0.16,19.1,0.4794,,,UNKNOWN,,,,0,,0,,0
be195dd4a64cb831:points:19.5:under,Zion Williamson,points,19.5,-109,PASS,-0.0009,0.16,19.1,0.5206,,,UNKNOWN,,,,0,,0,,0
edd43e3a6b6d2de3:points:12.5:over,Derik Queen,points,12.5,-119,PASS,0.0714,0.2295,16.22,0.6148,,,UP,17.4,14.3,15.4,0,,0,,0
edd43e3a6b6d2de3:points:12.5:under,Derik Queen,points,12.5,-107,PASS,-0.1317,0.2295,16.22,0.3852,,,UP,17.4,14.3,15.4,0,,0,,0
56921d9666b86a8e:points:12.5:over,Jeremiah Fears,points,12.5,-115,PASS,-0.0349,0.16,12.5,0.5,,,UNKNOWN,,,,0,,0,,0
56921d9666b86a8e:points:12.5:under,Jeremiah Fears,points,12.5,-115,PASS,-0.0349,0.16,12.5,0.5,,,UNKNOWN,,,,0,,0,,0
d1991c3f6dd1389a:points:24.5:over,Anthony Davis,points,24.5,-104,PASS,-0.134,0.2484,20.0,0.3758,,,DOWN,18.8,18.5,19.923076923076923,0,,0,,0
d1991c3f6dd1389a:points:24.5:under,Anthony Davis,points,24.5,-122,PASS,0.0746,0.2484,20.0,0.6242,,,DOWN,18.8,18.5,19.923076923076923,0,,0,,0
75bb0beb4aef286b:points:13.5:over,Naji Marshall,points,13.5,-105,PASS,0.0153,0.16,13.91,0.5275,,,UNKNOWN,,,,0,,0,,0
75bb0beb4aef286b:points:13.5:under,Naji Marshall,points,13.5,-121,PASS,-0.075,0.16,13.91,0.4725,,,UNKNOWN,,,,0,,0,,0
08937c7231a9a619:points:20.5:over,Cooper Flagg,points,20.5,-130,PASS,0.1396,0.3096,27.15,0.7048,QUESTIONABLE,NBA Official Report,UP,26.0,24.0,21.933333333333334,0,,0,,0
08937c7231a9a619:points:20.5:under,Cooper Flagg,points,20.5,-102,PASS,-0.2097,0.3096,27.15,0.2952,QUESTIONABLE,NBA Official Report,UP,26.0,24.0,21.933333333333334,0,,0,,0
7c0a71dba5efab2c:points:16.5:over,P.J. Washington,points,16.5,-108,PASS,0.0101,0.16,17.0,0.5293,,,UNKNOWN,,,,0,,0,,0
7c0a71dba5efab2c:points:16.5:under,P.J. Washington,points,16.5,-118,PASS,-0.0706,0.16,17.0,0.4707,,,UNKNOWN,,,,0,,0,,0
f7e5f5c37ffec5f7:points:18.5:over,Trey Murphy III,points,18.5,-108,PASS,-0.0458,0.16,18.12,0.4735,,,UNKNOWN,,,,0,,0,,0
f7e5f5c37ffec5f7:points:18.5:under,Trey Murphy III,points,18.5,-119,PASS,-0.0169,0.16,18.12,0.5265,,,UNKNOWN,,,,0,,0,,0
231fe865ee873acd:points:9.5:over,Herb Jones,points,9.5,103,PASS,-0.3546,0.5792,2.0,0.138,,,FLAT,2.0,2.0,2.0,0,,0,,0
231fe865ee873acd:points:9.5:under,Herb Jones,points,9.5,-137,UNDER,0.2839,0.5792,2.0,0.862,,,FLAT,2.0,2.0,2.0,1,1.0,1,1.0,1
4ca49f035ca2788b:points:10.5:over,Klay Thompson,points,10.5,-120,PASS,-0.009,0.06,10.81,0.5365,QUESTIONABLE,NBA Official Report,UNKNOWN,,,,0,,0,,0
4ca49f035ca2788b:points:10.5:under,Klay Thompson,points,10.5,-107,PASS,-0.0534,0.06,10.81,0.4635,QUESTIONABLE,NBA Official Report,UNKNOWN,,,,0,,0,,0
7e17dfaa4418e311:points:12.5:over,Saddiq Bey,points,12.5,-109,PASS,-0.024,0.16,12.5,0.4975,,,UNKNOWN,,,,0,,0,,0
7e17dfaa4418e311:points:12.5:under,Saddiq Bey,points,12.5,-117,PASS,-0.0367,0.16,12.5,0.5025,,,UNKNOWN,,,,0,,0,,0
08937c7231a9a619:pra:30.5:over,Cooper Flagg,pra,30.5,-122,PASS,0.1817,0.3625,39.55,0.7312,QUESTIONABLE,NBA Official Report,UP,37.0,34.5,32.0,0,,0,,0
08937c7231a9a619:pra:30.5:under,Cooper Flagg,pra,30.5,-108,PASS,-0.2505,0.3625,39.55,0.2688,QUESTIONABLE,NBA Official Report,UP,37.0,34.5,32.0,0,,0,,0
f7e5f5c37ffec5f7:pra:28.5:over,Trey Murphy III,pra,28.5,-106,PASS,-0.0426,0.16,27.92,0.4719,,,UNKNOWN,,,,0,,0,,0
f7e5f5c37ffec5f7:pra:28.5:under,Trey Murphy III,pra,28.5,-122,PASS,-0.0215,0.16,27.92,0.5281,,,UNKNOWN,,,,0,,0,,0
75bb0beb4aef286b:pra:21.5:over,Naji Marshall,pra,21.5,-106,PASS,0.013,0.16,22.14,0.5275,,,UNKNOWN,,,,0,,0,,0
75bb0beb4aef286b:pra:21.5:under,Naji Marshall,pra,21.5,-122,PASS,-0.0771,0.16,22.14,0.4725,,,UNKNOWN,,,,0,,0,,0
7c0a71dba5efab2c:pra:26.5:over,P.J. Washington,pra,26.5,-103,PASS,0.0183,0.16,27.3,0.5257,,,UNKNOWN,,,,0,,0,,0
7c0a71dba5efab2c:pra:26.5:under,P.J. Washington,pra,26.5,-125,PASS,-0.0812,0.16,27.3,0.4743,,,UNKNOWN,,,,0,,0,,0
edd43e3a6b6d2de3:pra:24.5:over,Derik Queen,pra,24.5,-118,PASS,0.0756,0.2337,29.88,0.6169,,,UP,32.2,26.7,27.866666666666667,0,,0,,0
edd43e3a6b6d2de3:pra:24.5:under,Derik Queen,pra,24.5,-112,PASS,-0.1452,0.2337,29.88,0.3831,,,UP,32.2,26.7,27.866666666666667,0,,0,,0
be195dd4a64cb831:pra:29.5:over,Zion Williamson,pra,29.5,-115,PASS,-0.0577,0.16,28.9,0.4772,,,UNKNOWN,,,,0,,0,,0
be195dd4a64cb831:pra:29.5:under,Zion Williamson,pra,29.5,-114,PASS,-0.0099,0.16,28.9,0.5228,,,UNKNOWN,,,,0,,0,,0
d1991c3f6dd1389a:pra:40.5:over,Anthony Davis,pra,40.5,-110,PASS,-0.1384,0.2293,35.11,0.3854,,,FLAT,33.6,32.5,34.07692307692308,0,,0,,0
d1991c3f6dd1389a:pra:40.5:under,Anthony Davis,pra,40.5,-118,PASS,0.0734,0.2293,35.11,0.6146,,,FLAT,33.6,32.5,34.07692307692308,0,,0,,0
56921d9666b86a8e:pra:18.5:over,Jeremiah Fears,pra,18.5,-122,PASS,-0.0446,0.16,18.5,0.5049,,,UNKNOWN,,,,0,,0,,0
56921d9666b86a8e:pra:18.5:under,Jeremiah Fears,pra,18.5,-106,PASS,-0.0195,0.16,18.5,0.4951,,,UNKNOWN,,,,0,,0,,0
f7e5f5c37ffec5f7:rebounds:5.5:over,Trey Murphy III,rebounds,5.5,-143,PASS,-0.0965,0.16,5.39,0.492,,,UNKNOWN,,,,0,,0,,0
f7e5f5c37ffec5f7:rebounds:5.5:under,Trey Murphy III,rebounds,5.5,108,PASS,0.0272,0.16,5.39,0.508,,,UNKNOWN,,,,0,,0,,0
75bb0beb4aef286b:rebounds:4.5:over,Naji Marshall,rebounds,4.5,-105,PASS,0.0139,0.16,4.63,0.5261,,,UNKNOWN,,,,0,,0,,0
75bb0beb4aef286b:rebounds:4.5:under,Naji Marshall,rebounds,4.5,-126,PASS,-0.0836,0.16,4.63,0.4739,,,UNKNOWN,,,,0,,0,,0
08937c7231a9a619:rebounds:5.5:over,Cooper Flagg,rebounds,5.5,-135,PASS,0.1401,0.3292,7.36,0.7146,QUESTIONABLE,NBA Official Report,FLAT,6.2,6.2,6.133333333333334,0,,0,,0
08937c7231a9a619:rebounds:5.5:under,Cooper Flagg,rebounds,5.5,103,PASS,-0.2072,0.3292,7.36,0.2854,QUESTIONABLE,NBA Official Report,FLAT,6.2,6.2,6.133333333333334,0,,0,,0
d1991c3f6dd1389a:rebounds:11.5:over,Anthony Davis,rebounds,11.5,-134,PASS,-0.0311,0.2,11.99,0.5415,,,UP,11.8,10.9,11.153846153846153,0,,0,,0
d1991c3f6dd1389a:rebounds:11.5:under,Anthony Davis,rebounds,11.5,101,PASS,-0.039,0.2,11.99,0.4585,,,UP,11.8,10.9,11.153846153846153,0,,0,,0
231fe865ee873acd:rebounds:3.5:over,Herb Jones,rebounds,3.5,103,PASS,0.1292,0.1949,4.0,0.6218,,,FLAT,4.0,4.0,4.0,0,,0,,0
231fe865ee873acd:rebounds:3.5:under,Herb Jones,rebounds,3.5,-135,PASS,-0.1963,0.1949,4.0,0.3782,,,FLAT,4.0,4.0,4.0,0,,0,,0
be195dd4a64cb831:rebounds:5.5:over,Zion Williamson,rebounds,5.5,-122,PASS,-0.0681,0.16,5.39,0.4815,,,UNKNOWN,,,,0,,0,,0
be195dd4a64cb831:rebounds:5.5:under,Zion Williamson,rebounds,5.5,-107,PASS,0.0016,0.16,5.39,0.5185,,,UNKNOWN,,,,0,,0,,0
edd43e3a6b6d2de3:rebounds:7.5:over,Derik Queen,rebounds,7.5,-115,PASS,0.0507,0.2,8.39,0.5855,,,UP,9.0,7.6,7.2,0,,0,,0
edd43e3a6b6d2de3:rebounds:7.5:under,Derik Queen,rebounds,7.5,-115,PASS,-0.1204,0.2,8.39,0.4145,,,UP,9.0,7.6,7.2,0,,0,,0
7c0a71dba5efab2c:rebounds:7.5:over,P.J. Washington,rebounds,7.5,112,PASS,0.0434,0.16,7.73,0.5151,,,UNKNOWN,,,,0,,0,,0
7c0a71dba5efab2c:rebounds:7.5:under,P.J. Washington,rebounds,7.5,-147,PASS,-0.1102,0.16,7.73,0.4849,,,UNKNOWN,,,,0,,0,,0
7e17dfaa4418e311:rebounds:5.5:over,Saddiq Bey,rebounds,5.5,-109,PASS,-0.0252,0.16,5.5,0.4964,,,UNKNOWN,,,,0,,0,,0
7e17dfaa4418e311:rebounds:5.5:under,Saddiq Bey,rebounds,5.5,-121,PASS,-0.0439,0.16,5.5,0.5036,,,UNKNOWN,,,,0,,0,,0
56921d9666b86a8e:rebounds:3.5:over,Jeremiah Fears,rebounds,3.5,130,PASS,0.0368,0.16,3.5,0.4716,,,UNKNOWN,,,,0,,0,,0
56921d9666b86a8e:rebounds:3.5:under,Jeremiah Fears,rebounds,3.5,-176,PASS,-0.1093,0.16,3.5,0.5284,,,UNKNOWN,,,,0,,0,,0
f7e5f5c37ffec5f7:threes:2.5:over,Trey Murphy III,threes,2.5,130,PASS,0.0233,0.16,2.45,0.4581,,,UNKNOWN,,,,0,,0,,0
f7e5f5c37ffec5f7:threes:2.5:under,Trey Murphy III,threes,2.5,-172,PASS,-0.0904,0.16,2.45,0.5419,,,UNKNOWN,,,,0,,0,,0
7e17dfaa4418e311:threes:1.5:over,Saddiq Bey,threes,1.5,151,PASS,0.0637,0.16,1.5,0.4621,,,UNKNOWN,,,,0,,0,,0
7e17dfaa4418e311:threes:1.5:under,Saddiq Bey,threes,1.5,-201,PASS,-0.1299,0.16,1.5,0.5379,,,UNKNOWN,,,,0,,0,,0
231fe865ee873acd:threes:1.5:over,Herb Jones,threes,1.5,168,PASS,0.0816,0.16,1.5,0.4548,,,FLAT,0.0,0.0,0.0,0,,0,,0
231fe865ee873acd:threes:1.5:under,Herb Jones,threes,1.5,-225,PASS,-0.1471,0.16,1.5,0.5452,,,FLAT,0.0,0.0,0.0,0,,0,,0
4ca49f035ca2788b:threes:2.5:over,Klay Thompson,threes,2.5,-102,PASS,0.0075,0.06,2.58,0.5125,QUESTIONABLE,NBA Official Report,UNKNOWN,,,,0,,0,,0
4ca49f035ca2788b:threes:2.5:under,Klay Thompson,threes,2.5,-130,PASS,-0.0777,0.06,2.58,0.4875,QUESTIONABLE,NBA Official Report,UNKNOWN,,,,0,,0,,0
ed12b766ab682805:threes:2.5:over,Jordan Poole,threes,2.5,152,PASS,0.0509,0.16,2.45,0.4478,,,UNKNOWN,,,,0,,0,,0
ed12b766ab682805:threes:2.5:under,Jordan Poole,threes,2.5,-200,PASS,-0.1144,0.16,2.45,0.5522,,,UNKNOWN,,,,0,,0,,0
7c0a71dba5efab2c:threes:1.5:over,P.J. Washington,threes,1.5,-144,PASS,-0.0619,0.16,1.54,0.5282,,,UNKNOWN,,,,0,,0,,0
7c0a71dba5efab2c:threes:1.5:under,P.J. Washington,threes,1.5,109,PASS,-0.0067,0.16,1.54,0.4718,,,UNKNOWN,,,,0,,0,,0
231fe865ee873acd:assists:2.5:over,Herb Jones,assists,2.5,164,PASS,-0.0563,0.284,2.0,0.3225,,,FLAT,2.0,2.0,2.0,0,,0,,0
231fe865ee873acd:assists:2.5:under,Herb Jones,assists,2.5,-217,PASS,-0.007,0.284,2.0,0.6775,,,FLAT,2.0,2.0,2.0,0,,0,,0
edd43e3a6b6d2de3:assists:4.5:over,Derik Queen,assists,4.5,136,PASS,0.1255,0.2,5.27,0.5493,,,UP,5.8,4.8,5.266666666666667,0,,0,,0
edd43e3a6b6d2de3:assists:4.5:under,Derik Queen,assists,4.5,-179,PASS,-0.1908,0.2,5.27,0.4507,,,UP,5.8,4.8,5.266666666666667,0,,0,,0
f7e5f5c37ffec5f7:points:19.5:over,Trey Murphy III,points,19.5,100,PASS,-0.0333,0.16,19.1,0.4667,,,UNKNOWN,,,,0,,0,,0
f7e5f5c37ffec5f7:points:19.5:under,Trey Murphy III,points,19.5,-134,PASS,-0.0394,0.16,19.1,0.5333,,,UNKNOWN,,,,0,,0,,0
08937c7231a9a619:points:21.5:over,Cooper Flagg,points,21.5,-113,PASS,0.1407,0.2424,27.15,0.6712,QUESTIONABLE,NBA Official Report,UP,26.0,24.0,21.933333333333334,0,,0,,0
08937c7231a9a619:points:21.5:under,Cooper Flagg,points,21.5,-113,PASS,-0.2017,0.2424,27.15,0.3288,QUESTIONABLE,NBA Official Report,UP,26.0,24.0,21.933333333333334,0,,0,,0
231fe865ee873acd:pra:14.5:over,Herb Jones,pra,14.5,-106,PASS,-0.3699,0.5686,7.99,0.1447,,,FLAT,8.0,8.0,8.0,0,,0,,0
231fe865ee873acd:pra:14.5:under,Herb Jones,pra,14.5,-125,UNDER,0.2998,0.5686,7.99,0.8553,,,FLAT,8.0,8.0,8.0,1,1.0,1,1.0,1
08937c7231a9a619:pra:31.5:over,Cooper Flagg,pra,31.5,-116,PASS,0.1713,0.3167,39.55,0.7084,QUESTIONABLE,NBA Official Report,UP,37.0,34.5,32.0,0,,0,,0
08937c7231a9a619:pra:31.5:under,Cooper Flagg,pra,31.5,-113,PASS,-0.2389,0.3167,39.55,0.2916,QUESTIONABLE,NBA Official Report,UP,37.0,34.5,32.0,0,,0,,0
7e17dfaa4418e311:pra:20.5:over,Saddiq Bey,pra,20.5,-114,PASS,-0.0327,0.16,20.5,0.5,,,UNKNOWN,,,,0,,0,,0
7e17dfaa4418e311:pra:20.5:under,Saddiq Bey,pra,20.5,-114,PASS,-0.0327,0.16,20.5,0.5,,,UNKNOWN,,,,0,,0,,0
ed12b766ab682805:pra:20.5:over,Jordan Poole,pra,20.5,-126,PASS,-0.0739,0.16,20.08,0.4836,,,UNKNOWN,,,,0,,0,,0
ed12b766ab682805:pra:20.5:under,Jordan Poole,pra,20.5,-104,PASS,0.0066,0.16,20.08,0.5164,,,UNKNOWN,,,,0,,0,,0
f7e5f5c37ffec5f7:rebounds:6.5:over,Trey Murphy III,rebounds,6.5,118,PASS,-0.0026,0.16,6.37,0.4561,,,UNKNOWN,,,,0,,0,,0
f7e5f5c37ffec5f7:rebounds:6.5:under,Trey Murphy III,rebounds,6.5,-154,PASS,-0.0624,0.16,6.37,0.5439,,,UNKNOWN,,,,0,,0,,0
ed12b766ab682805:rebounds:2.5:over,Jordan Poole,rebounds,2.5,105,PASS,-0.0149,0.16,2.45,0.4729,,,UNKNOWN,,,,0,,0,,0
ed12b766ab682805:rebounds:2.5:under,Jordan Poole,rebounds,2.5,-138,PASS,-0.0527,0.16,2.45,0.5271,,,UNKNOWN,,,,0,,0,,0
d1991c3f6dd1389a:rebounds:12.5:over,Anthony Davis,rebounds,12.5,109,PASS,-0.0254,0.2,11.99,0.4531,,,UP,11.8,10.9,11.153846153846153,0,,0,,0
d1991c3f6dd1389a:rebounds:12.5:under,Anthony Davis,rebounds,12.5,-141,PASS,-0.0382,0.2,11.99,0.5469,,,UP,11.8,10.9,11.153846153846153,0,,0,,0
08937c7231a9a619:rebounds:6.5:over,Cooper Flagg,rebounds,6.5,122,PASS,0.1281,0.1,7.36,0.5785,QUESTIONABLE,NBA Official Report,FLAT,6.2,6.2,6.133333333333334,0,,0,,0
08937c7231a9a619:rebounds:6.5:under,Cooper Flagg,rebounds,6.5,-159,PASS,-0.1924,0.1,7.36,0.4215,QUESTIONABLE,NBA Official Report,FLAT,6.2,6.2,6.133333333333334,0,,0,,0
75bb0beb4aef286b:threes:0.5:over,Naji Marshall,threes,0.5,-218,PASS,-0.1384,0.16,0.52,0.5472,,,UNKNOWN,,,,0,,0,,0
75bb0beb4aef286b:threes:0.5:under,Naji Marshall,threes,0.5,163,PASS,0.0726,0.16,0.52,0.4528,,,UNKNOWN,,,,0,,0,,0
d1991c3f6dd1389a:threes:0.5:over,Anthony Davis,threes,0.5,-145,PASS,-0.1085,0.2,0.38,0.4833,,,FLAT,0.2,0.6,0.6153846153846154,0,,0,,0
d1991c3f6dd1389a:threes:0.5:under,Anthony Davis,threes,0.5,111,PASS,0.0428,0.2,0.38,0.5167,,,FLAT,0.2,0.6,0.6153846153846154,0,,0,,0
08937c7231a9a619:threes:0.5:over,Cooper Flagg,threes,0.5,-195,PASS,-0.083,0.1,0.65,0.5781,QUESTIONABLE,NBA Official Report,FLAT,0.4,0.4,0.5333333333333333,0,,0,,0
08937c7231a9a619:threes:0.5:under,Cooper Flagg,threes,0.5,147,PASS,0.0171,0.1,0.65,0.4219,QUESTIONABLE,NBA Official Report,FLAT,0.4,0.4,0.5333333333333333,0,,0,,0
56921d9666b86a8e:threes:0.5:over,Jeremiah Fears,threes,0.5,-192,PASS,-0.1221,0.16,0.5,0.5354,,,UNKNOWN,,,,0,,0,,0
56921d9666b86a8e:threes:0.5:under,Jeremiah Fears,threes,0.5,146,PASS,0.0581,0.16,0.5,0.4646,,,UNKNOWN,,,,0,,0,,0
ed12b766ab682805:threes:1.5:over,Jordan Poole,threes,1.5,-175,PASS,-0.1182,0.16,1.47,0.5181,,,UNKNOWN,,,,0,,0,,0
ed12b766ab682805:threes:1.5:under,Jordan Poole,threes,1.5,125,PASS,0.0374,0.16,1.47,0.4819,,,UNKNOWN,,,,0,,0,,0
7e17dfaa4418e311:assists:1.5:over,Saddiq Bey,assists,1.5,-138,PASS,-0.0669,0.16,1.5,0.5129,,,UNKNOWN,,,,0,,0,,0
7e17dfaa4418e311:assists:1.5:under,Saddiq Bey,assists,1.5,105,PASS,-0.0007,0.16,1.5,0.4871,,,UNKNOWN,,,,0,,0,,0
231fe865ee873acd:points:8.5:over,Herb Jones,points,8.5,-114,PASS,-0.3821,0.559,2.0,0.1506,,,FLAT,2.0,2.0,2.0,0,,0,,0
231fe865ee873acd:points:8.5:under,Herb Jones,points,8.5,-112,UNDER,0.3211,0.559,2.0,0.8494,,,FLAT,2.0,2.0,2.0,1,1.0,1,1.0,1
d1991c3f6dd1389a:pra:39.5:over,Anthony Davis,pra,39.5,-113,PASS,-0.1239,0.2,35.11,0.4066,,,FLAT,33.6,32.5,34.07692307692308,0,,0,,0
d1991c3f6dd1389a:pra:39.5:under,Anthony Davis,pra,39.5,-117,PASS,0.0543,0.2,35.11,0.5934,,,FLAT,33.6,32.5,34.07692307692308,0,,0,,0
f7e5f5c37ffec5f7:pra:27.5:over,Trey Murphy III,pra,27.5,-116,PASS,-0.0595,0.16,26.94,0.4775,,,UNKNOWN,,,,0,,0,,0
f7e5f5c37ffec5f7:pra:27.5:under,Trey Murphy III,pra,27.5,-114,PASS,-0.0102,0.16,26.94,0.5225,,,UNKNOWN,,,,0,,0,,0
7c0a71dba5efab2c:pra:25.5:over,P.J. Washington,pra,25.5,-124,PASS,-0.0156,0.16,26.27,0.5379,,,UNKNOWN,,,,0,,0,,0
7c0a71dba5efab2c:pra:25.5:under,P.J. Washington,pra,25.5,-106,PASS,-0.0525,0.16,26.27,0.4621,,,UNKNOWN,,,,0,,0,,0
75bb0beb4aef286b:pra:20.5:over,Naji Marshall,pra,20.5,-119,PASS,-0.0085,0.16,21.12,0.5349,,,UNKNOWN,,,,0,,0,,0
75bb0beb4aef286b:pra:20.5:under,Naji Marshall,pra,20.5,-111,PASS,-0.061,0.16,21.12,0.4651,,,UNKNOWN,,,,0,,0,,0
7e17dfaa4418e311:pra:19.5:over,Saddiq Bey,pra,19.5,-126,PASS,-0.0508,0.16,19.5,0.5067,,,UNKNOWN,,,,0,,0,,0
7e17dfaa4418e311:pra:19.5:under,Saddiq Bey,pra,19.5,-104,PASS,-0.0165,0.16,19.5,0.4933,,,UNKNOWN,,,,0,,0,,0
56921d9666b86a8e:pra:17.5:over,Jeremiah Fears,pra,17.5,-128,PASS,-0.0535,0.16,17.5,0.5079,,,UNKNOWN,,,,0,,0,,0
56921d9666b86a8e:pra:17.5:under,Jeremiah Fears,pra,17.5,-102,PASS,-0.0129,0.16,17.5,0.4921,,,UNKNOWN,,,,0,,0,,0
56921d9666b86a8e:rebounds:2.5:over,Jeremiah Fears,rebounds,2.5,-174,PASS,-0.1063,0.16,2.5,0.5287,,,UNKNOWN,,,,0,,0,,0
56921d9666b86a8e:rebounds:2.5:under,Jeremiah Fears,rebounds,2.5,132,PASS,0.0403,0.16,2.5,0.4713,,,UNKNOWN,,,,0,,0,,0
b0cd7d8d9d34eeb6:assists:3.5:over,Jusuf Nurkic,assists,3.5,-111,PASS,-0.0276,0.16,3.5,0.4985,,,UNKNOWN,,,,0,,0,,0
b0cd7d8d9d34eeb6:assists:3.5:under,Jusuf Nurkic,assists,3.5,-116,PASS,-0.0355,0.16,3.5,0.5015,,,UNKNOWN,,,,0,,0,,0
230a681311fee4a4:assists:6.5:over,Isaiah Collier,assists,6.5,-116,PASS,0.1017,0.2775,8.28,0.6387,,,UP,7.8,6.4,5.8,0,,0,,0
