prop_id,player_id,player_name,prop_type,side,line,event_id,home_team,away_team,game_time,player_team,opponent_team,is_home,rest_days,b2b,projection,probability,raw_model_probability,model_probability,market_probability,edge,confidence,confidence_tier,adjustments,adjustment_notes,avg_5,avg_10,avg_15,trend,recent_std,recent_hit_rate_10,recent_hit_rate_15,recent_streak,team_out_count,team_questionable_count,team_probable_count,team_out_detail,team_questionable_detail,team_probable_detail,usage_expectation,pick,odds,market_vig,edge_threshold,confidence_threshold,risk_factor,volatility_factor,calibration_source,calibration_slope,calibration_intercept,injury_status,injury_source,injury_detail,odds_fetched_at,odds_source
d1991c3f6dd1389a:rebounds:13.5:over,d1991c3f6dd1389a,Anthony Davis,rebounds,over,13.5,e62dfd044e3b8f8719ab7bca8b7b389c,DAL,DEN,2025-12-24T01:10:00Z,DAL,DEN,True,2,False,16.21,0.4996,0.7126,0.9114,0.3232,0.1548,0.7404,HIGH,"{'minutes_trend': 1.0979, 'usage_trend': 1.0586, 'team_usage': 1.08, 'home': 1.01}","minutes trend, usage trend, usage boost (injuries), home, market divergence",13.6,11.5,11.571428571428571,UP,4.8362060428489695,0.5,0.35714285714285715,4,5,5,0,Kyrie Irving (Injury/Illness - Left Knee; Surgery); Dereck Lively II (Injury/Illness - Right Foot; Surgery); Klay Thompson (Injury/Illness - Left Knee; Soreness); Dante Exum (Injury/Illness - Right Knee; Surgery); Max Christie (Injury/Illness - Illness; Illness),Miles Kelly (G League - Two-Way); Dwight Powell (Injury/Illness - Illness; Illness); P.J. Washington (Injury/Illness - Right Midfoot; Soreness); Brandon Williams (Injury/Illness - Right Ankle; Sprain); Moussa Cisse (G League - Two-Way),,Usage up; Teammates OUT: 5; Teammates Q: 5,OVER,190,0.067,0.0308,0.3672,0.95,1.08,global,1.7,-0.3,,,,1766522247.835479,odds_api
f2e1a88bd41f4a6b:points:25.5:over,f2e1a88bd41f4a6b,Trae Young,points,over,25.5,7168d093c56bdbab627c94322573edb0,ATL,CHI,2025-12-24T00:40:00Z,ATL,CHI,True,,,28.65,0.4672,0.6699,0.8389,0.3079,0.1394,0.488,LOW,"{'team_usage': 1.08, 'home': 1.01, 'opp_def': 1.03}","usage boost (injuries), home, soft defense, market divergence",0.0,0.0,0.0,FLAT,,,,,6,0,0,Dyson Daniels (Injury/Illness - Right Hip; Inflammation); N'Faly Dante (Injury/Illness - Right Knee; Torn ACL); Nikola Djurisic (G League - On Assignment); Eli John Ndiaye (G League - Two-Way); Kristaps Porzingis (Injury/Illness - N/A; Illness); Mouhamed Gueye (Injury/Illness - Right Shoulder; Sprain),,,Teammates OUT: 6,OVER,205,0.0647,0.03,0.36,1.0,1.0,global,1.7,-0.3,,,,1766522247.835479,odds_api
ada18546837dac41:points:19.5:over,ada18546837dac41,Jarrett Allen,points,over,19.5,c6fd86b688bb64f5b7bdd108ac071a48,CLE,NOP,2025-12-24T00:40:00Z,CLE,NOP,True,,,21.91,0.4672,0.6699,0.8389,0.3079,0.1394,0.488,LOW,"{'team_usage': 1.08, 'home': 1.01, 'opp_def': 1.03}","usage boost (injuries), home, soft defense, market divergence",0.0,0.0,0.0,FLAT,,,,,6,1,0,Luke Travers (G League - Two-Way); Lonzo Ball (Rest - Left Knee Injury Management); Chris Livingston (G League - Two-Way); Evan Mobley (Injury/Illness - Left Calf; Strain); Larry Nance Jr. (Injury/Illness - Right Calf; Strain); Max Strus (Injury/Illness - Left Foot; Surgery - Jones Fracture),Darius Garland (Injury/Illness - Left Quadricep; Contusion),,Teammates OUT: 6; Teammates Q: 1,OVER,205,0.0647,0.03,0.36,1.0,1.0,global,1.7,-0.3,,,,1766522247.835479,odds_api
515b4af3a6e139dd:points:22.5:over,515b4af3a6e139dd,Onyeka Okongwu,points,over,22.5,7168d093c56bdbab627c94322573edb0,ATL,CHI,2025-12-24T00:40:00Z,ATL,CHI,True,,,25.28,0.4704,0.6699,0.8389,0.3125,0.1371,0.488,LOW,"{'team_usage': 1.08, 'home': 1.01, 'opp_def': 1.03}","usage boost (injuries), home, soft defense, market divergence",0.0,0.0,0.0,FLAT,,,,,6,0,0,Dyson Daniels (Injury/Illness - Right Hip; Inflammation); N'Faly Dante (Injury/Illness - Right Knee; Torn ACL); Nikola Djurisic (G League - On Assignment); Eli John Ndiaye (G League - Two-Way); Kristaps Porzingis (Injury/Illness - N/A; Illness); Mouhamed Gueye (Injury/Illness - Right Shoulder; Sprain),,,Teammates OUT: 6,OVER,200,0.0667,0.03,0.36,1.0,1.0,global,1.7,-0.3,,,,1766522247.835479,odds_api
220e544c0e1716ed:assists:6.5:over,220e544c0e1716ed,Donovan Mitchell,assists,over,6.5,c6fd86b688bb64f5b7bdd108ac071a48,CLE,NOP,2025-12-24T00:40:00Z,CLE,NOP,True,,,7.3,0.4704,0.6699,0.8389,0.3125,0.1371,0.488,LOW,"{'team_usage': 1.08, 'home': 1.01, 'opp_def': 1.03}","usage boost (injuries), home, soft defense, market divergence",0.0,0.0,0.0,FLAT,,,,,6,1,0,Luke Travers (G League - Two-Way); Lonzo Ball (Rest - Left Knee Injury Management); Chris Livingston (G League - Two-Way); Evan Mobley (Injury/Illness - Left Calf; Strain); Larry Nance Jr. (Injury/Illness - Right Calf; Strain); Max Strus (Injury/Illness - Left Foot; Surgery - Jones Fracture),Darius Garland (Injury/Illness - Left Quadricep; Contusion),,Teammates OUT: 6; Teammates Q: 1,OVER,200,0.0667,0.03,0.36,1.0,1.0,global,1.7,-0.3,,,,1766522247.835479,odds_api
1632dad36b5e936c:points:8.5:over,1632dad36b5e936c,Dean Wade,points,over,8.5,c6fd86b688bb64f5b7bdd108ac071a48,CLE,NOP,2025-12-24T00:40:00Z,CLE,NOP,True,,,9.55,0.4704,0.6699,0.8389,0.3125,0.1371,0.488,LOW,"{'team_usage': 1.08, 'home': 1.01, 'opp_def': 1.03}","usage boost (injuries), home, soft defense, market divergence",0.0,0.0,0.0,FLAT,,,,,6,1,0,Luke Travers (G League - Two-Way); Lonzo Ball (Rest - Left Knee Injury Management); Chris Livingston (G League - Two-Way); Evan Mobley (Injury/Illness - Left Calf; Strain); Larry Nance Jr. (Injury/Illness - Right Calf; Strain); Max Strus (Injury/Illness - Left Foot; Surgery - Jones Fracture),Darius Garland (Injury/Illness - Left Quadricep; Contusion),,Teammates OUT: 6; Teammates Q: 1,OVER,200,0.0667,0.03,0.36,1.0,1.0,global,1.7,-0.3,,,,1766522247.835479,odds_api
220e544c0e1716ed:points:34.5:over,220e544c0e1716ed,Donovan Mitchell,points,over,34.5,c6fd86b688bb64f5b7bdd108ac071a48,CLE,NOP,2025-12-24T00:40:00Z,CLE,NOP,True,,,38.76,0.4704,0.6699,0.8389,0.3125,0.1371,0.488,LOW,"{'team_usage': 1.08, 'home': 1.01, 'opp_def': 1.03}","usage boost (injuries), home, soft defense, market divergence",0.0,0.0,0.0,FLAT,,,,,6,1,0,Luke Travers (G League - Two-Way); Lonzo Ball (Rest - Left Knee Injury Management); Chris Livingston (G League - Two-Way); Evan Mobley (Injury/Illness - Left Calf; Strain); Larry Nance Jr. (Injury/Illness - Right Calf; Strain); Max Strus (Injury/Illness - Left Foot; Surgery - Jones Fracture),Darius Garland (Injury/Illness - Left Quadricep; Contusion),,Teammates OUT: 6; Teammates Q: 1,OVER,200,0.0667,0.03,0.36,1.0,1.0,global,1.7,-0.3,,,,1766522247.835479,odds_api
03b51e77b620128b:points:16.5:over,03b51e77b620128b,Myles Turner,points,over,16.5,fb3afec527051a7bd35ebc862bca8467,IND,MIL,2025-12-24T00:40:00Z,IND,MIL,True,,,18.54,0.4704,0.6699,0.8389,0.3125,0.1371,0.488,LOW,"{'team_usage': 1.08, 'home': 1.01, 'opp_def': 1.03}","usage boost (injuries), home, soft defense, market divergence",0.0,0.0,0.0,FLAT,,,,,5,2,1,Tyrese Haliburton (Injury/Illness - Right Achilles Tendon; Tear); Isaiah Jackson (Injury/Illness - N/A; Concussion); Aaron Nesmith (Injury/Illness - Left Knee MCL; Sprain); Ben Sheppard (Injury/Illness - Left Calf; Strain); Obi Toppin (Injury/Illness - Right Foot; Stress Fracture),Kam Jones (G League - On Assignment); T.J. McConnell (Injury/Illness - Left Knee; Soreness),Taelon Peter (G League - Two-Way),Teammates OUT: 5; Teammates Q: 2,OVER,200,0.0667,0.03,0.36,1.0,1.0,global,1.7,-0.3,,,,1766522247.835479,odds_api
d1991c3f6dd1389a:rebounds:12.5:over,d1991c3f6dd1389a,Anthony Davis,rebounds,over,12.5,e62dfd044e3b8f8719ab7bca8b7b389c,DAL,DEN,2025-12-24T01:10:00Z,DAL,DEN,True,2,False,16.21,0.6131,0.7787,1.0,0.4473,0.1369,0.855,HIGH,"{'minutes_trend': 1.0979, 'usage_trend': 1.0586, 'team_usage': 1.08, 'home': 1.01}","minutes trend, usage trend, usage boost (injuries), home, market divergence",13.6,11.5,11.571428571428571,UP,4.8362060428489695,0.6,0.5714285714285714,4,5,5,0,Kyrie Irving (Injury/Illness - Left Knee; Surgery); Dereck Lively II (Injury/Illness - Right Foot; Surgery); Klay Thompson (Injury/Illness - Left Knee; Soreness); Dante Exum (Injury/Illness - Right Knee; Surgery); Max Christie (Injury/Illness - Illness; Illness),Miles Kelly (G League - Two-Way); Dwight Powell (Injury/Illness - Illness; Illness); P.J. Washington (Injury/Illness - Right Midfoot; Soreness); Brandon Williams (Injury/Illness - Right Ankle; Sprain); Moussa Cisse (G League - Two-Way),,Usage up; Teammates OUT: 5; Teammates Q: 5,OVER,110,0.0647,0.0308,0.3672,0.95,1.08,global,1.7,-0.3,,,,1766522247.835479,odds_api
8f000e294202436b:points:30.5:over,8f000e294202436b,Jalen Johnson,points,over,30.5,7168d093c56bdbab627c94322573edb0,ATL,CHI,2025-12-24T00:40:00Z,ATL,CHI,True,,,34.27,0.4779,0.6699,0.8389,0.3232,0.1331,0.488,LOW,"{'team_usage': 1.08, 'home': 1.01, 'opp_def': 1.03}","usage boost (injuries), home, soft defense, market divergence",0.0,0.0,0.0,FLAT,,,,,6,0,0,Dyson Daniels (Injury/Illness - Right Hip; Inflammation); N'Faly Dante (Injury/Illness - Right Knee; Torn ACL); Nikola Djurisic (G League - On Assignment); Eli John Ndiaye (G League - Two-Way); Kristaps Porzingis (Injury/Illness - N/A; Illness); Mouhamed Gueye (Injury/Illness - Right Shoulder; Sprain),,,Teammates OUT: 6,OVER,190,0.067,0.03,0.36,1.0,1.0,global,1.7,-0.3,,,,1766522247.835479,odds_api
0fcc97fb82556cb2:points:16.5:over,0fcc97fb82556cb2,Jaylon Tyson,points,over,16.5,c6fd86b688bb64f5b7bdd108ac071a48,CLE,NOP,2025-12-24T00:40:00Z,CLE,NOP,True,,,18.54,0.4779,0.6699,0.8389,0.3232,0.1331,0.488,LOW,"{'team_usage': 1.08, 'home': 1.01, 'opp_def': 1.03}","usage boost (injuries), home, soft defense, market divergence",0.0,0.0,0.0,FLAT,,,,,6,1,0,Luke Travers (G League - Two-Way); Lonzo Ball (Rest - Left Knee Injury Management); Chris Livingston (G League - Two-Way); Evan Mobley (Injury/Illness - Left Calf; Strain); Larry Nance Jr. (Injury/Illness - Right Calf; Strain); Max Strus (Injury/Illness - Left Foot; Surgery - Jones Fracture),Darius Garland (Injury/Illness - Left Quadricep; Contusion),,Teammates OUT: 6; Teammates Q: 1,OVER,190,0.067,0.03,0.36,1.0,1.0,global,1.7,-0.3,,,,1766522247.835479,odds_api
eebbd3f8dcedbe8e:assists:8.5:over,eebbd3f8dcedbe8e,Keyonte George,assists,over,8.5,433a5462c6dbbed3ccc5d623dd68b61d,UTA,MEM,2025-12-24T02:10:00Z,UTA,MEM,True,,,9.46,0.4607,0.6572,0.8173,0.3079,0.1329,0.4569,LOW,"{'team_usage': 1.08, 'home': 1.01, 'pace': 1.02}","usage boost (injuries), home, fast pace, market divergence",0.0,0.0,0.0,FLAT,,,,,6,0,0,Elijah Harkless (G League - Two-Way); Walker Kessler (Injury/Illness - Left Shoulder; Injury Recovery); Lauri Markkanen (Injury/Illness - Right Groin; Injury Management); Georges Niang (Injury/Illness - Left Foot; Fourth metatarsal stress reaction); Jusuf Nurkic (Rest); John Tonje (G League - Two-Way),,,Teammates OUT: 6,OVER,205,0.0647,0.03,0.36,1.0,1.0,global,1.7,-0.3,,,,1766522247.835479,odds_api
ada18546837dac41:rebounds:10.5:over,ada18546837dac41,Jarrett Allen,rebounds,over,10.5,c6fd86b688bb64f5b7bdd108ac071a48,CLE,NOP,2025-12-24T00:40:00Z,CLE,NOP,True,,,11.8,0.4823,0.6699,0.8389,0.3294,0.1314,0.488,LOW,"{'team_usage': 1.08, 'home': 1.01, 'opp_def': 1.03}","usage boost (injuries), home, soft defense, market divergence",0.0,0.0,0.0,FLAT,,,,,6,1,0,Luke Travers (G League - Two-Way); Lonzo Ball (Rest - Left Knee Injury Management); Chris Livingston (G League - Two-Way); Evan Mobley (Injury/Illness - Left Calf; Strain); Larry Nance Jr. (Injury/Illness - Right Calf; Strain); Max Strus (Injury/Illness - Left Foot; Surgery - Jones Fracture),Darius Garland (Injury/Illness - Left Quadricep; Contusion),,Teammates OUT: 6; Teammates Q: 1,OVER,185,0.0652,0.0285,0.348,0.95,1.0,global,1.7,-0.3,,,,1766522247.835479,odds_api
eebbd3f8dcedbe8e:points:31.5:over,eebbd3f8dcedbe8e,Keyonte George,points,over,31.5,433a5462c6dbbed3ccc5d623dd68b61d,UTA,MEM,2025-12-24T02:10:00Z,UTA,MEM,True,,,35.05,0.4639,0.6572,0.8173,0.3125,0.1306,0.4569,LOW,"{'team_usage': 1.08, 'home': 1.01, 'pace': 1.02}","usage boost (injuries), home, fast pace, market divergence",0.0,0.0,0.0,FLAT,,,,,6,0,0,Elijah Harkless (G League - Two-Way); Walker Kessler (Injury/Illness - Left Shoulder; Injury Recovery); Lauri Markkanen (Injury/Illness - Right Groin; Injury Management); Georges Niang (Injury/Illness - Left Foot; Fourth metatarsal stress reaction); Jusuf Nurkic (Rest); John Tonje (G League - Two-Way),,,Teammates OUT: 6,OVER,200,0.0667,0.03,0.36,1.0,1.0,global,1.7,-0.3,,,,1766522247.835479,odds_api
00417796df3a3a94:points:18.5:over,00417796df3a3a94,Jaylen Wells,points,over,18.5,433a5462c6dbbed3ccc5d623dd68b61d,UTA,MEM,2025-12-24T02:10:00Z,MEM,UTA,False,,,20.58,0.4638,0.657,0.8168,0.3125,0.1305,0.4562,LOW,"{'team_usage': 1.08, 'opp_def': 1.03}","usage boost (injuries), soft defense, market divergence",0.0,0.0,0.0,FLAT,,,,,7,2,0,Brandon Clarke (Injury/Illness - Right Calf; Strain); Zach Edey (Injury/Illness - Left Ankle; Stress Reaction); Ty Jerome (Injury/Illness - Right Calf; Strain); John Konchar (Injury/Illness - Left Thumb; UCL Surgery Recovery); Ja Morant (Injury/Illness - Left Ankle; Sprain); Scotty Pippen Jr. (Injury/Illness - Left Great Toe; Surgery Recovery); Vince Williams Jr. (Injury/Illness - Left Patellar; Tendinitis),Cedric Coward (Injury/Illness - Left Heel; Soreness); Javon Small (Injury/Illness - Left Toe; Turf Toe),,Teammates OUT: 7; Teammates Q: 2,OVER,200,0.0667,0.03,0.36,1.0,1.0,global,1.7,-0.3,,,,1766522247.835479,odds_api
650d10f8fbd660d6:points:13.5:over,650d10f8fbd660d6,Zaccharie Risacher,points,over,13.5,7168d093c56bdbab627c94322573edb0,ATL,CHI,2025-12-24T00:40:00Z,ATL,CHI,True,,,15.17,0.4859,0.6699,0.8389,0.3346,0.1288,0.488,LOW,"{'team_usage': 1.08, 'home': 1.01, 'opp_def': 1.03}","usage boost (injuries), home, soft defense, market divergence",0.0,0.0,0.0,FLAT,,,,,6,0,0,Dyson Daniels (Injury/Illness - Right Hip; Inflammation); N'Faly Dante (Injury/Illness - Right Knee; Torn ACL); Nikola Djurisic (G League - On Assignment); Eli John Ndiaye (G League - Two-Way); Kristaps Porzingis (Injury/Illness - N/A; Illness); Mouhamed Gueye (Injury/Illness - Right Shoulder; Sprain),,,Teammates OUT: 6,OVER,180,0.0673,0.03,0.36,1.0,1.0,global,1.7,-0.3,,,,1766522247.835479,odds_api
1632dad36b5e936c:rebounds:5.5:over,1632dad36b5e936c,Dean Wade,rebounds,over,5.5,c6fd86b688bb64f5b7bdd108ac071a48,CLE,NOP,2025-12-24T00:40:00Z,CLE,NOP,True,,,6.18,0.4859,0.6699,0.8389,0.3346,0.1288,0.488,LOW,"{'team_usage': 1.08, 'home': 1.01, 'opp_def': 1.03}","usage boost (injuries), home, soft defense, market divergence",0.0,0.0,0.0,FLAT,,,,,6,1,0,Luke Travers (G League - Two-Way); Lonzo Ball (Rest - Left Knee Injury Management); Chris Livingston (G League - Two-Way); Evan Mobley (Injury/Illness - Left Calf; Strain); Larry Nance Jr. (Injury/Illness - Right Calf; Strain); Max Strus (Injury/Illness - Left Foot; Surgery - Jones Fracture),Darius Garland (Injury/Illness - Left Quadricep; Contusion),,Teammates OUT: 6; Teammates Q: 1,OVER,180,0.0673,0.0285,0.348,0.95,1.0,global,1.7,-0.3,,,,1766522247.835479,odds_api
220e544c0e1716ed:rebounds:5.5:over,220e544c0e1716ed,Donovan Mitchell,rebounds,over,5.5,c6fd86b688bb64f5b7bdd108ac071a48,CLE,NOP,2025-12-24T00:40:00Z,CLE,NOP,True,,,6.18,0.4859,0.6699,0.8389,0.3346,0.1288,0.488,LOW,"{'team_usage': 1.08, 'home': 1.01, 'opp_def': 1.03}","usage boost (injuries), home, soft defense, market divergence",0.0,0.0,0.0,FLAT,,,,,6,1,0,Luke Travers (G League - Two-Way); Lonzo Ball (Rest - Left Knee Injury Management); Chris Livingston (G League - Two-Way); Evan Mobley (Injury/Illness - Left Calf; Strain); Larry Nance Jr. (Injury/Illness - Right Calf; Strain); Max Strus (Injury/Illness - Left Foot; Surgery - Jones Fracture),Darius Garland (Injury/Illness - Left Quadricep; Contusion),,Teammates OUT: 6; Teammates Q: 1,OVER,180,0.0673,0.0285,0.348,0.95,1.0,global,1.7,-0.3,,,,1766522247.835479,odds_api
0149249a4eb6cf3f:assists:4.5:over,0149249a4eb6cf3f,Pascal Siakam,assists,over,4.5,fb3afec527051a7bd35ebc862bca8467,IND,MIL,2025-12-24T00:40:00Z,IND,MIL,True,,,5.06,0.4859,0.6699,0.8389,0.3346,0.1288,0.488,LOW,"{'team_usage': 1.08, 'home': 1.01, 'opp_def': 1.03}","usage boost (injuries), home, soft defense, market divergence",0.0,0.0,0.0,FLAT,,,,,5,2,1,Tyrese Haliburton (Injury/Illness - Right Achilles Tendon; Tear); Isaiah Jackson (Injury/Illness - N/A; Concussion); Aaron Nesmith (Injury/Illness - Left Knee MCL; Sprain); Ben Sheppard (Injury/Illness - Left Calf; Strain); Obi Toppin (Injury/Illness - Right Foot; Stress Fracture),Kam Jones (G League - On Assignment); T.J. McConnell (Injury/Illness - Left Knee; Soreness),Taelon Peter (G League - Two-Way),Teammates OUT: 5; Teammates Q: 2,OVER,180,0.0673,0.03,0.36,1.0,1.0,global,1.7,-0.3,,,,1766522247.835479,odds_api
29e79437a2214ca3:points:25.5:over,29e79437a2214ca3,Jaren Jackson Jr,points,over,25.5,433a5462c6dbbed3ccc5d623dd68b61d,UTA,MEM,2025-12-24T02:10:00Z,MEM,UTA,False,,,28.37,0.4713,0.657,0.8168,0.3232,0.1264,0.4562,LOW,"{'team_usage': 1.08, 'opp_def': 1.03}","usage boost (injuries), soft defense, market divergence",0.0,0.0,0.0,FLAT,,,,,7,2,0,Brandon Clarke (Injury/Illness - Right Calf; Strain); Zach Edey (Injury/Illness - Left Ankle; Stress Reaction); Ty Jerome (Injury/Illness - Right Calf; Strain); John Konchar (Injury/Illness - Left Thumb; UCL Surgery Recovery); Ja Morant (Injury/Illness - Left Ankle; Sprain); Scotty Pippen Jr. (Injury/Illness - Left Great Toe; Surgery Recovery); Vince Williams Jr. (Injury/Illness - Left Patellar; Tendinitis),Cedric Coward (Injury/Illness - Left Heel; Soreness); Javon Small (Injury/Illness - Left Toe; Turf Toe),,Teammates OUT: 7; Teammates Q: 2,OVER,190,0.067,0.03,0.36,1.0,1.0,global,1.7,-0.3,,,,1766522247.835479,odds_api
f0f6cdc30bf237c9:points:18.5:over,f0f6cdc30bf237c9,Santi Aldama,points,over,18.5,433a5462c6dbbed3ccc5d623dd68b61d,UTA,MEM,2025-12-24T02:10:00Z,MEM,UTA,False,,,20.58,0.4713,0.657,0.8168,0.3232,0.1264,0.4562,LOW,"{'team_usage': 1.08, 'opp_def': 1.03}","usage boost (injuries), soft defense, market divergence",0.0,0.0,0.0,FLAT,,,,,7,2,0,Brandon Clarke (Injury/Illness - Right Calf; Strain); Zach Edey (Injury/Illness - Left Ankle; Stress Reaction); Ty Jerome (Injury/Illness - Right Calf; Strain); John Konchar (Injury/Illness - Left Thumb; UCL Surgery Recovery); Ja Morant (Injury/Illness - Left Ankle; Sprain); Scotty Pippen Jr. (Injury/Illness - Left Great Toe; Surgery Recovery); Vince Williams Jr. (Injury/Illness - Left Patellar; Tendinitis),Cedric Coward (Injury/Illness - Left Heel; Soreness); Javon Small (Injury/Illness - Left Toe; Turf Toe),,Teammates OUT: 7; Teammates Q: 2,OVER,190,0.067,0.03,0.36,1.0,1.0,global,1.7,-0.3,,,,1766522247.835479,odds_api
f0f6cdc30bf237c9:rebounds:8.5:over,f0f6cdc30bf237c9,Santi Aldama,rebounds,over,8.5,433a5462c6dbbed3ccc5d623dd68b61d,UTA,MEM,2025-12-24T02:10:00Z,MEM,UTA,False,,,9.46,0.4756,0.657,0.8168,0.3294,0.1248,0.4562,LOW,"{'team_usage': 1.08, 'opp_def': 1.03}","usage boost (injuries), soft defense, market divergence",0.0,0.0,0.0,FLAT,,,,,7,2,0,Brandon Clarke (Injury/Illness - Right Calf; Strain); Zach Edey (Injury/Illness - Left Ankle; Stress Reaction); Ty Jerome (Injury/Illness - Right Calf; Strain); John Konchar (Injury/Illness - Left Thumb; UCL Surgery Recovery); Ja Morant (Injury/Illness - Left Ankle; Sprain); Scotty Pippen Jr. (Injury/Illness - Left Great Toe; Surgery Recovery); Vince Williams Jr. (Injury/Illness - Left Patellar; Tendinitis),Cedric Coward (Injury/Illness - Left Heel; Soreness); Javon Small (Injury/Illness - Left Toe; Turf Toe),,Teammates OUT: 7; Teammates Q: 2,OVER,185,0.0652,0.0285,0.348,0.95,1.0,global,1.7,-0.3,,,,1766522247.835479,odds_api
f2e1a88bd41f4a6b:points:24.5:over,f2e1a88bd41f4a6b,Trae Young,points,over,24.5,7168d093c56bdbab627c94322573edb0,ATL,CHI,2025-12-24T00:40:00Z,ATL,CHI,True,,,27.53,0.4946,0.6699,0.8389,0.347,0.1242,0.488,LOW,"{'team_usage': 1.08, 'home': 1.01, 'opp_def': 1.03}","usage boost (injuries), home, soft defense, market divergence",0.0,0.0,0.0,FLAT,,,,,6,0,0,Dyson Daniels (Injury/Illness - Right Hip; Inflammation); N'Faly Dante (Injury/Illness - Right Knee; Torn ACL); Nikola Djurisic (G League - On Assignment); Eli John Ndiaye (G League - Two-Way); Kristaps Porzingis (Injury/Illness - N/A; Illness); Mouhamed Gueye (Injury/Illness - Right Shoulder; Sprain),,,Teammates OUT: 6,OVER,170,0.0673,0.03,0.36,1.0,1.0,global,1.7,-0.3,,,,1766522247.835479,odds_api
8f000e294202436b:rebounds:12.5:over,8f000e294202436b,Jalen Johnson,rebounds,over,12.5,7168d093c56bdbab627c94322573edb0,ATL,CHI,2025-12-24T00:40:00Z,ATL,CHI,True,,,14.04,0.4946,0.6699,0.8389,0.347,0.1242,0.488,LOW,"{'team_usage': 1.08, 'home': 1.01, 'opp_def': 1.03}","usage boost (injuries), home, soft defense, market divergence",0.0,0.0,0.0,FLAT,,,,,6,0,0,Dyson Daniels (Injury/Illness - Right Hip; Inflammation); N'Faly Dante (Injury/Illness - Right Knee; Torn ACL); Nikola Djurisic (G League - On Assignment); Eli John Ndiaye (G League - Two-Way); Kristaps Porzingis (Injury/Illness - N/A; Illness); Mouhamed Gueye (Injury/Illness - Right Shoulder; Sprain),,,Teammates OUT: 6,OVER,170,0.0673,0.0285,0.348,0.95,1.0,global,1.7,-0.3,,,,1766522247.835479,odds_api
