report_date,player,player_team,opponent,home_away,matchup,prop_type,line,over_odds,bookmaker,season_avg,recent_5_avg,median,std_dev,min,max,games_analyzed,times_over,times_under,times_push,over_rate_pct,is_back_to_back,days_rest,recent_mins_avg,season_mins_avg,minutes_factor,opp_defense_factor,opp_defense_rank,team_pace_factor,opp_pace_factor,combined_pace,vegas_game_total,blowout_risk,model_projection,base_projection,edge_pct,confidence_pct,recommended_pick,context_flags,adj_defense_pct,adj_location_pct,adj_b2b_pct,adj_pace_pct,adj_game_total_pct,adj_blowout_pct,adj_minutes_pct
12-06-2025,Mouhamed Gueye,ATL,WAS,AWAY,ATL @ WAS,assists,0.5,-110,betmgm,1.0,0.4,0.5,1.57,0.0,7.0,24,12,12,0,50.0,True,2,20.6,17.5,1.177,1.113,2,1.007,1.015,1.011,237.5,MEDIUM,1.5,1.4,204.7,25.0,OVER,💥 SMASH SPOT | ⚠️ B2B | ⏰ MINS UP,11.3,-2.5,-8.0,1.1,0.0,-2.0,10.0
12-06-2025,Bogdan Bogdanovic,LAC,MIN,AWAY,LAC @ MIN,assists,1.5,-191,draftkings,3.3,4.0,3.0,1.94,0.0,6.0,9,7,2,0,77.8,False,2,27.8,25.6,1.088,0.973,19,0.976,1.005,0.99,227.5,MEDIUM,3.3,3.3,120.4,50.0,OVER,⏰ MINS UP,-2.7,-2.5,0.0,-1.0,0.0,-2.0,8.8
12-06-2025,Terrence Shannon Jr.,MIN,LAC,HOME,LAC @ MIN,assists,0.5,-115,betmgm,0.8,0.6,1.0,1.34,0.0,5.0,13,7,6,0,53.8,False,2,12.6,14.2,0.89,1.021,9,1.005,0.976,0.99,227.5,MEDIUM,1.1,1.2,119.4,45.0,OVER,⏰ MINS DOWN,2.1,2.5,0.0,-1.0,0.0,-2.0,-10.0
12-06-2025,Jericho Sims,MIL,DET,AWAY,MIL @ DET,rebounds,7.5,120,fanduel,3.7,8.0,2.5,3.88,0.0,14.0,18,3,15,0,16.7,True,2,23.6,13.5,1.748,0.969,23,0.991,1.002,0.996,224.5,HIGH,1.5,1.7,-79.5,55.0,UNDER,⚠️ B2B | 💨 BLOWOUT RISK | ⏰ MINS UP,-3.1,-2.5,-8.0,-0.4,0.0,-5.0,10.0
12-06-2025,Trey Murphy III,NOP,BKN,AWAY,NOP @ BKN,rebounds,3.5,-220,fanduel,6.6,7.8,7.0,3.06,2.0,15.0,21,18,3,0,85.7,False,2,36.0,35.7,1.009,1.004,12,1.009,0.976,0.992,226.5,HIGH,6.2,6.7,78.3,63.0,OVER,💨 BLOWOUT RISK,0.4,-2.5,0.0,-0.8,0.0,-5.0,0.9
12-06-2025,Jericho Sims,MIL,DET,AWAY,MIL @ DET,assists,1.5,115,betmgm,0.7,1.0,0.0,0.97,0.0,3.0,18,4,14,0,22.2,True,2,23.6,13.5,1.748,0.897,29,0.991,1.002,0.996,224.5,HIGH,0.3,0.4,-77.7,57.0,UNDER,🛡️ TOUGH DEF | ⚠️ B2B | 💨 BLOWOUT RISK | ⏰ MINS UP,-10.3,-2.5,-8.0,-0.4,0.0,-5.0,10.0
12-06-2025,Jericho Sims,MIL,DET,AWAY,MIL @ DET,pra,12.5,-114,betonlineag,7.1,14.6,5.0,7.32,0.0,30.0,18,2,16,0,11.1,True,2,23.6,13.5,1.748,0.955,22,0.991,1.002,0.996,224.5,HIGH,3.0,3.4,-75.8,62.0,UNDER,⚠️ B2B | 💨 BLOWOUT RISK | ⏰ MINS UP,-4.5,-2.5,-8.0,-0.4,-0.1,-5.0,10.0
12-06-2025,Justin Champagnie,WAS,ATL,HOME,ATL @ WAS,points,9.5,-102,fanduel,4.1,7.2,4.0,4.34,0.0,13.0,19,3,16,0,15.8,False,2,17.2,12.0,1.433,1.012,10,1.015,1.007,1.011,237.5,MEDIUM,2.4,2.1,-74.6,66.0,UNDER,📈 HIGH TOTAL | ⏰ MINS UP,1.2,2.5,0.0,1.1,1.7,-2.0,10.0
12-06-2025,Jose Alvarado,NOP,BKN,AWAY,NOP @ BKN,assists,7.5,-118,fanduel,2.8,2.4,2.0,2.0,0.0,8.0,22,1,21,0,4.5,False,2,26.6,21.8,1.222,1.061,6,1.009,0.976,0.992,226.5,HIGH,2.0,1.9,-72.8,77.0,UNDER,💨 BLOWOUT RISK | ⏰ MINS UP,6.1,-2.5,0.0,-0.8,0.0,-5.0,10.0
12-06-2025,Jericho Sims,MIL,DET,AWAY,MIL @ DET,points,4.5,102,fanduel,2.7,5.6,2.0,3.54,0.0,15.0,18,3,15,0,16.7,True,2,23.6,13.5,1.748,0.977,22,0.991,1.002,0.996,224.5,HIGH,1.3,1.4,-71.6,55.0,UNDER,⚠️ B2B | 💨 BLOWOUT RISK | ⏰ MINS UP,-2.3,-2.5,-8.0,-0.4,-0.1,-5.0,10.0
12-06-2025,Gary Harris,MIL,DET,AWAY,MIL @ DET,points,4.5,-104,fanduel,2.3,1.6,2.0,2.91,0.0,10.0,15,3,12,0,20.0,True,2,18.6,13.4,1.388,0.977,22,0.991,1.002,0.996,224.5,HIGH,1.3,1.4,-71.6,53.0,UNDER,⚠️ B2B | 💨 BLOWOUT RISK | ⏰ MINS UP,-2.3,-2.5,-8.0,-0.4,-0.1,-5.0,10.0
12-06-2025,Gui Santos,GSW,CLE,AWAY,GSW @ CLE,rebounds,3.5,-102,fanduel,1.5,1.6,1.0,1.83,0.0,6.0,16,3,13,0,18.8,False,2,10.0,7.6,1.311,1.0,14,0.998,1.003,1.001,229.5,MEDIUM,1.1,1.0,-70.0,59.0,UNDER,⏰ MINS UP,-0.0,-2.5,0.0,0.1,0.0,-2.0,10.0
12-06-2025,DeMar DeRozan,SAC,MIA,AWAY,SAC @ MIA,rebounds,2.5,-178,fanduel,2.9,1.6,3.0,1.95,0.0,7.0,22,12,10,0,54.5,False,2,32.6,32.7,0.996,1.089,3,1.002,1.04,1.021,241.5,MEDIUM,4.2,4.0,69.3,67.0,OVER,💥 SMASH SPOT,8.9,-2.5,0.0,2.1,0.0,-2.0,-0.4
12-06-2025,Norman Powell,MIA,ORL,AWAY,MIA @ ORL,rebounds,2.5,-160,fanduel,3.7,3.2,3.0,2.17,1.0,9.0,18,10,8,0,55.6,True,2,31.0,30.8,1.007,0.974,22,1.04,1.003,1.021,241.5,LOW,4.2,4.7,68.9,55.0,OVER,⚠️ B2B,-2.6,-2.5,-8.0,2.1,0.0,0.0,0.7
12-06-2025,John Collins,LAC,MIN,AWAY,LAC @ MIN,assists,0.5,-105,betmgm,0.7,1.2,1.0,0.76,0.0,2.0,23,12,11,0,52.2,True,2,30.2,27.0,1.12,0.973,19,0.976,1.005,0.99,227.5,MEDIUM,0.8,0.9,67.7,36.0,OVER,⚠️ B2B | ⏰ MINS UP,-2.7,-2.5,-8.0,-1.0,0.0,-2.0,10.0
12-06-2025,Thomas Bryant,CLE,GSW,HOME,GSW @ CLE,pra,10.5,-110,betmgm,5.6,10.6,4.0,5.46,0.0,20.0,17,3,14,0,17.6,True,2,12.0,7.6,1.581,0.971,27,1.003,0.998,1.001,229.5,MEDIUM,3.5,3.5,-66.9,68.0,UNDER,🛡️ TOUGH DEF | ⚠️ B2B | ⏰ MINS UP,-2.9,2.5,-8.0,0.1,0.6,-2.0,10.0
12-06-2025,Justin Champagnie,WAS,ATL,HOME,ATL @ WAS,pra,17.5,-118,betmgm,8.6,14.0,6.0,7.33,0.0,21.0,19,4,15,0,21.1,False,2,17.2,12.0,1.433,1.019,10,1.015,1.007,1.011,237.5,MEDIUM,5.9,5.1,-66.3,66.0,UNDER,📈 HIGH TOTAL | ⏰ MINS UP,1.9,2.5,0.0,1.1,1.7,-2.0,10.0
12-06-2025,Quinten Post,GSW,CLE,AWAY,GSW @ CLE,assists,2.5,140,fanduel,1.3,2.4,1.0,1.36,0.0,5.0,23,3,20,0,13.0,False,2,22.0,16.6,1.328,1.013,11,0.998,1.003,1.001,229.5,MEDIUM,0.9,0.8,-65.9,53.0,UNDER,⏰ MINS UP,1.3,-2.5,0.0,0.1,0.0,-2.0,10.0
12-06-2025,Gary Payton II,GSW,CLE,AWAY,GSW @ CLE,assists,2.5,132,fanduel,1.7,3.6,1.0,1.98,0.0,8.0,22,6,16,0,27.3,False,2,16.2,12.0,1.35,1.013,11,0.998,1.003,1.001,229.5,MEDIUM,0.9,0.8,-65.9,55.0,UNDER,⏰ MINS UP,1.3,-2.5,0.0,0.1,0.0,-2.0,10.0
12-06-2025,Trayce Jackson-Davis,GSW,CLE,AWAY,GSW @ CLE,rebounds,5.5,100,fanduel,3.1,4.0,1.0,3.71,0.0,12.0,13,4,9,0,30.8,False,2,11.0,11.7,0.941,1.0,14,0.998,1.003,1.001,229.5,MEDIUM,1.9,2.1,-65.7,49.0,UNDER,⏰ MINS DOWN,-0.0,-2.5,0.0,0.1,0.0,-2.0,-5.9
12-06-2025,Drew Eubanks,SAC,MIA,AWAY,SAC @ MIA,assists,0.5,125,betmgm,0.4,0.6,0.0,0.58,0.0,2.0,22,7,15,0,31.8,False,2,13.0,15.5,0.839,1.009,12,1.002,1.04,1.021,241.5,MEDIUM,0.2,0.2,-64.6,51.0,UNDER,⏰ MINS DOWN,0.9,-2.5,0.0,2.1,0.0,-2.0,-10.0
12-06-2025,Thomas Bryant,CLE,GSW,HOME,GSW @ CLE,points,5.5,-115,fanduel,3.4,7.0,4.0,3.68,0.0,14.0,17,3,14,0,17.6,True,2,12.0,7.6,1.581,0.958,27,1.003,0.998,1.001,229.5,MEDIUM,2.0,2.0,-64.3,67.0,UNDER,🛡️ TOUGH DEF | ⚠️ B2B | ⏰ MINS UP,-4.2,2.5,-8.0,0.1,0.6,-2.0,10.0
12-06-2025,P.J. Washington,DAL,HOU,HOME,HOU @ DAL,assists,1.5,100,betmgm,2.3,2.2,2.0,1.63,0.0,5.0,19,10,9,0,52.6,False,2,34.2,31.6,1.083,0.949,25,1.001,0.985,0.993,220.5,MEDIUM,2.5,2.4,64.0,36.0,OVER,⏰ MINS UP,-5.1,2.5,0.0,-0.7,0.0,-2.0,8.3
12-06-2025,D'Angelo Russell,DAL,HOU,HOME,HOU @ DAL,assists,2.5,-140,betmgm,4.5,3.2,3.0,2.8,1.0,12.0,20,16,4,0,80.0,True,2,16.8,20.6,0.816,0.949,25,1.001,0.985,0.993,220.5,MEDIUM,4.1,5.2,63.0,67.0,OVER,⚠️ B2B | ⏰ MINS DOWN,-5.1,2.5,-8.0,-0.7,0.0,-2.0,-10.0
12-06-2025,Justin Champagnie,WAS,ATL,HOME,ATL @ WAS,assists,1.5,125,betmgm,0.8,1.0,0.0,1.08,0.0,4.0,19,4,15,0,21.1,False,2,17.2,12.0,1.433,1.009,12,1.015,1.007,1.011,237.5,MEDIUM,0.6,0.5,-62.4,57.0,UNDER,⏰ MINS UP,0.9,2.5,0.0,1.1,0.0,-2.0,10.0
12-06-2025,Gui Santos,GSW,CLE,AWAY,GSW @ CLE,points,5.5,-130,fanduel,2.6,4.0,3.0,2.45,0.0,9.0,16,1,15,0,6.2,False,2,10.0,7.6,1.311,1.001,12,0.998,1.003,1.001,229.5,MEDIUM,2.1,2.0,-61.5,66.0,UNDER,⏰ MINS UP,0.1,-2.5,0.0,0.1,0.6,-2.0,10.0
12-06-2025,Thomas Bryant,CLE,GSW,HOME,GSW @ CLE,assists,0.5,110,betmgm,0.2,0.6,0.0,0.56,0.0,2.0,17,3,14,0,17.6,True,2,12.0,7.6,1.581,0.965,21,1.003,0.998,1.001,229.5,MEDIUM,0.2,0.2,-60.7,59.0,UNDER,⚠️ B2B | ⏰ MINS UP,-3.5,2.5,-8.0,0.1,0.0,-2.0,10.0
12-06-2025,Clint Capela,HOU,DAL,AWAY,HOU @ DAL,points,9.5,100,draftkings,3.6,4.4,4.0,2.06,0.0,8.0,19,0,19,0,0.0,True,2,13.6,10.9,1.242,0.991,16,0.985,1.001,0.993,220.5,MEDIUM,3.8,4.0,-60.2,76.0,UNDER,⚠️ B2B | ⏰ MINS UP,-0.9,-2.5,-8.0,-0.7,-0.6,-2.0,10.0
12-06-2025,Thomas Bryant,CLE,GSW,HOME,GSW @ CLE,rebounds,3.5,-122,fanduel,1.9,3.0,2.0,2.01,0.0,7.0,17,2,15,0,11.8,True,2,12.0,7.6,1.581,1.002,13,1.003,0.998,1.001,229.5,MEDIUM,1.4,1.4,-59.2,58.0,UNDER,⚠️ B2B | ⏰ MINS UP,0.2,2.5,-8.0,0.1,0.0,-2.0,10.0
12-06-2025,Trayce Jackson-Davis,GSW,CLE,AWAY,GSW @ CLE,pra,14.5,109,betonlineag,8.2,8.0,4.0,6.71,0.0,20.0,13,2,11,0,15.4,False,2,11.0,11.7,0.941,1.003,12,0.998,1.003,1.001,229.5,MEDIUM,6.4,7.0,-56.2,63.0,UNDER,⏰ MINS DOWN,0.3,-2.5,0.0,0.1,0.6,-2.0,-5.9
12-06-2025,Clint Capela,HOU,DAL,AWAY,HOU @ DAL,pra,18.5,-120,betmgm,8.7,11.4,8.0,5.04,0.0,20.0,19,1,18,0,5.3,True,2,13.6,10.9,1.242,1.012,16,0.985,1.001,0.993,220.5,MEDIUM,8.1,8.4,-56.1,59.0,UNDER,⚠️ B2B | ⏰ MINS UP,1.2,-2.5,-8.0,-0.7,-0.6,-2.0,10.0
12-06-2025,Aaron Holiday,HOU,DAL,AWAY,HOU @ DAL,assists,2.5,120,betmgm,1.3,2.0,1.0,0.96,0.0,3.0,15,1,14,0,6.7,True,2,25.6,16.4,1.561,0.961,22,0.985,1.001,0.993,220.5,MEDIUM,1.1,1.2,-55.7,61.0,UNDER,⚠️ B2B | ⏰ MINS UP,-3.9,-2.5,-8.0,-0.7,0.0,-2.0,10.0
12-06-2025,Kel'el Ware,MIA,ORL,AWAY,MIA @ ORL,assists,1.5,200,fanduel,0.6,0.6,0.0,0.78,0.0,3.0,23,2,21,0,8.7,True,2,22.2,24.5,0.907,0.917,28,1.04,1.003,1.021,241.5,LOW,0.7,0.9,-54.3,70.0,UNDER,🛡️ TOUGH DEF | ⚠️ B2B | ⏰ MINS DOWN,-8.3,-2.5,-8.0,2.1,0.0,0.0,-9.3
12-06-2025,Clint Capela,HOU,DAL,AWAY,HOU @ DAL,rebounds,9.5,-110,draftkings,4.7,6.2,4.0,3.38,0.0,12.0,19,3,16,0,15.8,True,2,13.6,10.9,1.242,1.108,2,0.985,1.001,0.993,220.5,MEDIUM,4.4,4.1,-54.1,72.0,UNDER,💥 SMASH SPOT | ⚠️ B2B | ⏰ MINS UP,10.8,-2.5,-8.0,-0.7,0.0,-2.0,10.0
12-06-2025,Kevin Durant,HOU,DAL,AWAY,HOU @ DAL,assists,4.5,-130,fanduel,3.9,5.4,3.5,2.26,1.0,8.0,18,7,11,0,38.9,True,2,33.8,35.6,0.951,0.961,22,0.985,1.001,0.993,220.5,MEDIUM,2.1,2.6,-53.9,60.0,UNDER,⚠️ B2B,-3.9,-2.5,-8.0,-0.7,0.0,-2.0,-4.9
12-06-2025,Justin Champagnie,WAS,ATL,HOME,ATL @ WAS,rebounds,6.5,-128,fanduel,3.7,5.8,3.0,3.09,0.0,11.0,19,4,15,0,21.1,False,2,17.2,12.0,1.433,1.044,7,1.015,1.007,1.011,237.5,MEDIUM,3.0,2.6,-53.3,64.0,UNDER,⏰ MINS UP,4.4,2.5,0.0,1.1,0.0,-2.0,10.0
12-06-2025,Terrence Shannon Jr.,MIN,LAC,HOME,LAC @ MIN,rebounds,1.5,117,betonlineag,1.6,0.6,1.0,1.56,0.0,5.0,13,5,8,0,38.5,False,2,12.6,14.2,0.89,0.988,18,1.005,0.976,0.99,227.5,MEDIUM,2.3,2.6,53.3,45.0,OVER,⏰ MINS DOWN,-1.2,2.5,0.0,-1.0,0.0,-2.0,-10.0
12-06-2025,Gary Payton II,GSW,CLE,AWAY,GSW @ CLE,points,6.5,-120,fanduel,4.1,8.2,3.5,4.84,0.0,19.0,22,4,18,0,18.2,False,2,16.2,12.0,1.35,1.001,12,0.998,1.003,1.001,229.5,MEDIUM,3.1,2.9,-52.8,60.0,UNDER,⏰ MINS UP,0.1,-2.5,0.0,0.1,0.6,-2.0,10.0
12-06-2025,Josh Okogie,HOU,DAL,AWAY,HOU @ DAL,rebounds,3.5,-113,fanduel,2.8,3.8,3.0,1.83,0.0,6.0,20,6,14,0,30.0,True,2,19.2,20.8,0.921,1.108,2,0.985,1.001,0.993,220.5,MEDIUM,1.7,1.9,-51.7,66.0,UNDER,💥 SMASH SPOT | ⚠️ B2B | ⏰ MINS DOWN,10.8,-2.5,-8.0,-0.7,0.0,-2.0,-7.9
12-06-2025,Kyshawn George,WAS,ATL,HOME,ATL @ WAS,rebounds,5.5,102,fanduel,5.9,5.8,6.0,3.09,2.0,12.0,19,10,9,0,52.6,False,2,31.0,31.2,0.995,1.044,7,1.015,1.007,1.011,237.5,MEDIUM,8.3,7.9,51.6,62.0,OVER,,4.4,2.5,0.0,1.1,0.0,-2.0,-0.5
12-06-2025,Dru Smith,MIA,ORL,AWAY,MIA @ ORL,rebounds,3.5,-118,betmgm,2.7,3.2,3.0,1.99,0.0,7.0,23,8,15,0,34.8,True,2,17.2,17.1,1.004,0.974,22,1.04,1.003,1.021,241.5,LOW,1.7,1.9,-51.4,54.0,UNDER,⚠️ B2B,-2.6,-2.5,-8.0,2.1,0.0,0.0,0.4
12-06-2025,Simone Fontecchio,MIA,ORL,AWAY,MIA @ ORL,assists,2.5,135,betmgm,1.6,2.6,2.0,1.29,0.0,5.0,22,4,18,0,18.2,True,2,17.2,19.0,0.907,0.917,28,1.04,1.003,1.021,241.5,LOW,1.2,1.6,-51.2,65.0,UNDER,🛡️ TOUGH DEF | ⚠️ B2B | ⏰ MINS DOWN,-8.3,-2.5,-8.0,2.1,0.0,0.0,-9.3
12-06-2025,Gary Payton II,GSW,CLE,AWAY,GSW @ CLE,pra,12.5,-107,draftkings,9.0,16.4,7.0,8.48,0.0,33.0,22,5,17,0,22.7,False,2,16.2,12.0,1.35,1.003,12,0.998,1.003,1.001,229.5,MEDIUM,6.2,5.8,-50.7,56.0,UNDER,⏰ MINS UP,0.3,-2.5,0.0,0.1,0.6,-2.0,10.0
12-06-2025,Aaron Holiday,HOU,DAL,AWAY,HOU @ DAL,points,10.5,102,fanduel,8.4,10.4,10.0,6.45,0.0,22.0,15,4,11,0,26.7,True,2,25.6,16.4,1.561,0.991,16,0.985,1.001,0.993,220.5,MEDIUM,5.3,5.6,-49.6,56.0,UNDER,⚠️ B2B | ⏰ MINS UP,-0.9,-2.5,-8.0,-0.7,-0.6,-2.0,10.0
12-06-2025,Maxime Raynaud,SAC,MIA,AWAY,SAC @ MIA,assists,1.5,125,betmgm,0.9,1.2,0.5,1.1,0.0,3.0,14,3,11,0,21.4,False,2,20.0,15.9,1.261,1.009,12,1.002,1.04,1.021,241.5,MEDIUM,0.8,0.7,-49.5,56.0,UNDER,⏰ MINS UP,0.9,-2.5,0.0,2.1,0.0,-2.0,10.0
12-06-2025,Aaron Holiday,HOU,DAL,AWAY,HOU @ DAL,pra,14.5,-125,betmgm,10.6,14.2,11.0,7.06,1.0,25.0,15,3,12,0,20.0,True,2,25.6,16.4,1.561,1.012,16,0.985,1.001,0.993,220.5,MEDIUM,7.3,7.6,-49.3,63.0,UNDER,⚠️ B2B | ⏰ MINS UP,1.2,-2.5,-8.0,-0.7,-0.6,-2.0,10.0
12-06-2025,Bobby Portis,MIL,DET,AWAY,MIL @ DET,assists,1.5,110,betmgm,1.3,1.6,1.0,1.3,0.0,5.0,24,10,14,0,41.7,True,2,21.8,21.8,1.0,0.897,29,0.991,1.002,0.996,224.5,HIGH,0.8,1.0,-49.2,45.0,UNDER,🛡️ TOUGH DEF | ⚠️ B2B | 💨 BLOWOUT RISK,-10.3,-2.5,-8.0,-0.4,0.0,-5.0,0.0
12-06-2025,Kyle Kuzma,MIL,DET,AWAY,MIL @ DET,assists,2.5,102,betonlineag,2.3,3.2,2.0,1.91,0.0,6.0,23,10,13,0,43.5,True,2,24.0,25.9,0.928,0.897,29,0.991,1.002,0.996,224.5,HIGH,1.3,1.8,-49.1,31.0,UNDER,🛡️ TOUGH DEF | ⚠️ B2B | 💨 BLOWOUT RISK | ⏰ MINS DOWN,-10.3,-2.5,-8.0,-0.4,0.0,-5.0,-7.2
12-06-2025,Quinten Post,GSW,CLE,AWAY,GSW @ CLE,points,9.5,-108,fanduel,6.7,8.4,6.0,5.63,0.0,19.0,23,7,16,0,30.4,False,2,22.0,16.6,1.328,1.001,12,0.998,1.003,1.001,229.5,MEDIUM,4.9,4.6,-48.7,52.0,UNDER,⏰ MINS UP,0.1,-2.5,0.0,0.1,0.6,-2.0,10.0
12-06-2025,Trayce Jackson-Davis,GSW,CLE,AWAY,GSW @ CLE,points,6.5,-113,fanduel,4.1,3.4,4.0,2.99,0.0,9.0,13,3,10,0,23.1,False,2,11.0,11.7,0.941,1.001,12,0.998,1.003,1.001,229.5,MEDIUM,3.4,3.7,-48.5,62.0,UNDER,⏰ MINS DOWN,0.1,-2.5,0.0,0.1,0.6,-2.0,-5.9
12-06-2025,Ryan Nembhard,DAL,HOU,HOME,HOU @ DAL,pra,15.5,-200,bovada,14.9,25.2,12.0,12.95,0.0,41.0,11,4,7,0,36.4,True,2,27.4,18.2,1.507,0.945,26,1.001,0.985,0.993,220.5,MEDIUM,8.2,8.6,-47.4,52.0,UNDER,🛡️ TOUGH DEF | ⚠️ B2B | ⏰ MINS UP,-5.5,2.5,-8.0,-0.7,-0.6,-2.0,10.0
12-06-2025,Moses Moody,GSW,CLE,AWAY,GSW @ CLE,assists,2.5,137,draftkings,1.4,0.8,1.0,1.25,0.0,4.0,21,5,16,0,23.8,False,2,24.8,25.4,0.977,1.013,11,0.998,1.003,1.001,229.5,MEDIUM,1.3,1.4,-47.0,62.0,UNDER,,1.3,-2.5,0.0,0.1,0.0,-2.0,-2.3
12-06-2025,Jabari Smith Jr,HOU,DAL,AWAY,HOU @ DAL,assists,2.5,140,betmgm,1.8,1.8,2.0,1.4,0.0,5.0,19,5,14,0,26.3,True,2,32.8,33.1,0.992,0.961,22,0.985,1.001,0.993,220.5,MEDIUM,1.3,1.6,-46.7,59.0,UNDER,⚠️ B2B,-3.9,-2.5,-8.0,-0.7,0.0,-2.0,-0.8
12-06-2025,Kris Dunn,LAC,MIN,AWAY,LAC @ MIN,assists,2.5,-105,draftkings,2.7,2.6,3.0,1.85,0.0,6.0,23,12,11,0,52.2,True,2,26.2,25.9,1.011,0.973,19,0.976,1.005,0.99,227.5,MEDIUM,1.4,1.6,-45.2,42.0,UNDER,⚠️ B2B,-2.7,-2.5,-8.0,-1.0,0.0,-2.0,1.1
12-06-2025,Clint Capela,HOU,DAL,AWAY,HOU @ DAL,assists,0.5,-210,betmgm,0.4,0.8,0.0,0.69,0.0,2.0,19,6,13,0,31.6,True,2,13.6,10.9,1.242,0.961,22,0.985,1.001,0.993,220.5,MEDIUM,0.3,0.3,-44.6,51.0,UNDER,⚠️ B2B | ⏰ MINS UP,-3.9,-2.5,-8.0,-0.7,0.0,-2.0,10.0
12-06-2025,Quinten Post,GSW,CLE,AWAY,GSW @ CLE,pra,17.5,-102,fanduel,11.7,14.2,11.0,7.83,0.0,27.0,23,7,16,0,30.4,False,2,22.0,16.6,1.328,1.003,12,0.998,1.003,1.001,229.5,MEDIUM,9.8,9.2,-44.2,58.0,UNDER,⏰ MINS UP,0.3,-2.5,0.0,0.1,0.6,-2.0,10.0
12-06-2025,Dru Smith,MIA,ORL,AWAY,MIA @ ORL,assists,5.5,-123,betonlineag,2.9,2.6,3.0,1.65,0.0,6.0,23,1,22,0,4.3,True,2,17.2,17.1,1.004,0.917,28,1.04,1.003,1.021,241.5,LOW,3.1,3.7,-43.3,87.0,UNDER,🛡️ TOUGH DEF | ⚠️ B2B,-8.3,-2.5,-8.0,2.1,0.0,0.0,0.4
12-06-2025,Aaron Holiday,HOU,DAL,AWAY,HOU @ DAL,rebounds,1.5,-165,betmgm,0.9,1.8,1.0,0.96,0.0,3.0,15,4,11,0,26.7,True,2,25.6,16.4,1.561,1.108,2,0.985,1.001,0.993,220.5,MEDIUM,0.9,0.8,-43.3,59.0,UNDER,💥 SMASH SPOT | ⚠️ B2B | ⏰ MINS UP,10.8,-2.5,-8.0,-0.7,0.0,-2.0,10.0
12-06-2025,Caris LeVert,DET,MIL,HOME,MIL @ DET,rebounds,2.5,-135,betonlineag,1.6,2.0,1.0,1.22,0.0,5.0,17,3,14,0,17.6,True,2,22.4,20.2,1.107,1.04,8,1.002,0.991,0.996,224.5,HIGH,1.4,1.4,-42.8,60.0,UNDER,⚠️ B2B | 💨 BLOWOUT RISK | ⏰ MINS UP,4.0,2.5,-8.0,-0.4,0.0,-5.0,10.0
